date_time,date,time,air_temperature_oC,relative_humidity_percent,solar_radiation_kj.m2,rainfall_mm,windspeed_m.s
2011-03-15T18:59:59Z,2011-03-15,18:59:59,30.8,22.6,53.64,0,2.5
2011-03-15T19:59:59Z,2011-03-15,19:59:59,29.2,26.3,0,0,1.8
2011-03-15T20:59:59Z,2011-03-15,20:59:59,28.5,28.2,-0.36,0,2
2011-03-15T21:59:59Z,2011-03-15,21:59:59,27.4,32.1,0,0,3.1
2011-03-15T22:59:59Z,2011-03-15,22:59:59,24.8,47.1,0,0,3.7
2011-03-15T23:59:59Z,2011-03-15,23:59:59,22.9,54.9,0,0,3.4
2011-03-16T00:59:59Z,2011-03-16,00:59:59,22,57.2,0,0,2.8
2011-03-16T01:59:59Z,2011-03-16,01:59:59,21.4,58.1,0,0,2.9
2011-03-16T02:59:59Z,2011-03-16,02:59:59,20.8,60.5,-0.72,0,3.6
2011-03-16T03:59:59Z,2011-03-16,03:59:59,20.5,62.2,-0.36,0,3.2
2011-03-16T04:59:59Z,2011-03-16,04:59:59,20.5,64.9,0,0,3.2
2011-03-16T05:59:59Z,2011-03-16,05:59:59,20.3,66.4,-0.36,0,3.4
2011-03-16T06:59:59Z,2011-03-16,06:59:59,20.7,65.3,95.76,0,2.6
2011-03-16T07:59:59Z,2011-03-16,07:59:59,22.8,59.2,765.36,0,3.6
2011-03-16T08:59:59Z,2011-03-16,08:59:59,24.6,55.2,1546.2,0,3.4
2011-03-16T09:59:59Z,2011-03-16,09:59:59,27.3,47.3,2255.04,0,3.9
2011-03-16T10:59:59Z,2011-03-16,10:59:59,28.3,43.6,2808,0,3.3
2011-03-16T11:59:59Z,2011-03-16,11:59:59,30.8,36.8,3161.16,0,3.3
2011-03-16T12:59:59Z,2011-03-16,12:59:59,31.6,33.7,3274.56,0,3.1
2011-03-16T13:59:59Z,2011-03-16,13:59:59,33.5,26.8,3158.64,0,3.2
2011-03-16T14:59:59Z,2011-03-16,14:59:59,33.6,25.5,2717.28,0,3.1
2011-03-16T15:59:59Z,2011-03-16,15:59:59,33.8,24.3,2139.12,0,2.8
2011-03-16T16:59:59Z,2011-03-16,16:59:59,32.7,25.2,1421.28,0,2.8
2011-03-16T17:59:59Z,2011-03-16,17:59:59,31.4,27.4,702.72,0,2.3
2011-03-16T18:59:59Z,2011-03-16,18:59:59,29.1,31.6,42.48,0,2
2011-03-16T19:59:59Z,2011-03-16,19:59:59,27.9,35,0.36,0,1.2
2011-03-16T20:59:59Z,2011-03-16,20:59:59,26.5,46.3,-0.36,0,2.8
2011-03-16T21:59:59Z,2011-03-16,21:59:59,24.5,55.9,0,0,2.9
2011-03-16T22:59:59Z,2011-03-16,22:59:59,23.2,61.1,0,0,2.8
2011-03-16T23:59:59Z,2011-03-16,23:59:59,22.3,67.3,0.36,0,2.7
2011-03-17T00:59:59Z,2011-03-17,00:59:59,21.7,70.6,0,0,1.9
2011-03-17T01:59:59Z,2011-03-17,01:59:59,21.6,72.5,0,0,2.1
2011-03-17T02:59:59Z,2011-03-17,02:59:59,21.4,73.6,-0.36,0,1.8
2011-03-17T03:59:59Z,2011-03-17,03:59:59,21.3,75,0,0,1.5
2011-03-17T04:59:59Z,2011-03-17,04:59:59,21.3,75.4,-0.36,0,1.4
2011-03-17T05:59:59Z,2011-03-17,05:59:59,20.4,78,0.36,0,1.1
2011-03-17T06:59:59Z,2011-03-17,06:59:59,21.5,74.7,92.88,0,1.5
2011-03-17T07:59:59Z,2011-03-17,07:59:59,24.1,64.9,761.4,0,1.4
2011-03-17T08:59:59Z,2011-03-17,08:59:59,25.5,60.3,1534.68,0,2
2011-03-17T09:59:59Z,2011-03-17,09:59:59,28.8,48.6,2226.6,0,1.9
2011-03-17T10:59:59Z,2011-03-17,10:59:59,29.6,45.2,2766.96,0,1.6
2011-03-17T11:59:59Z,2011-03-17,11:59:59,28.7,49.8,2725.56,0,1.7
2011-03-17T12:59:59Z,2011-03-17,12:59:59,29.2,51.3,3175.2,0,2.8
2011-03-17T13:59:59Z,2011-03-17,13:59:59,27.8,53.7,3117.24,0,3.4
2011-03-17T14:59:59Z,2011-03-17,14:59:59,28.6,54.2,2751.48,0,3.7
2011-03-17T15:59:59Z,2011-03-17,15:59:59,28.1,55.3,2176.2,0,3.5
2011-03-17T16:59:59Z,2011-03-17,16:59:59,27.4,57,1466.64,0,3.4
2011-03-17T17:59:59Z,2011-03-17,17:59:59,25.3,64.8,670.68,0,3
2011-03-17T18:59:59Z,2011-03-17,18:59:59,23.9,72.7,35.28,0,1.6
2011-03-17T19:59:59Z,2011-03-17,19:59:59,23.3,77.6,0.36,0,1.4
2011-03-17T20:59:59Z,2011-03-17,20:59:59,22.9,76.6,0,0,1.3
2011-03-17T21:59:59Z,2011-03-17,21:59:59,22.3,77.6,0.36,0,1.2
2011-03-17T22:59:59Z,2011-03-17,22:59:59,22,80,0.36,0,1
2011-03-17T23:59:59Z,2011-03-17,23:59:59,20.6,82.2,0,0,0.6
2011-03-18T00:59:59Z,2011-03-18,00:59:59,19.3,86.6,0.36,0,0.5
2011-03-18T01:59:59Z,2011-03-18,01:59:59,18.4,87.9,0,0,0.4
2011-03-18T02:59:59Z,2011-03-18,02:59:59,18.6,88.1,0,0,0.5
2011-03-18T03:59:59Z,2011-03-18,03:59:59,17.9,89.7,0.36,0,0.4
2011-03-18T04:59:59Z,2011-03-18,04:59:59,16.8,91.4,0,0,0.4
2011-03-18T05:59:59Z,2011-03-18,05:59:59,16.7,92.4,0,0,0.4
2011-03-18T06:59:59Z,2011-03-18,06:59:59,17.6,90.7,98.28,0,0.4
2011-03-18T07:59:59Z,2011-03-18,07:59:59,23.7,70.8,757.08,0,0.7
2011-03-18T08:59:59Z,2011-03-18,08:59:59,26.8,61.2,1492.92,0,0.6
2011-03-18T09:59:59Z,2011-03-18,09:59:59,29.1,49.9,2187.72,0,0.8
2011-03-18T10:59:59Z,2011-03-18,10:59:59,28.4,55.3,2724.12,0,2.2
2011-03-18T11:59:59Z,2011-03-18,11:59:59,27.5,55.2,3083.76,0,2.7
2011-03-18T12:59:59Z,2011-03-18,12:59:59,27.9,56,3196.44,0,3.4
2011-03-18T13:59:59Z,2011-03-18,13:59:59,27.7,57.8,3089.52,0,4.3
2011-03-18T14:59:59Z,2011-03-18,14:59:59,28,56.9,2711.52,0,3.7
2011-03-18T15:59:59Z,2011-03-18,15:59:59,27.6,59.3,2149.56,0,3.5
2011-03-18T16:59:59Z,2011-03-18,16:59:59,26,66.6,1440.36,0,3.7
2011-03-18T17:59:59Z,2011-03-18,17:59:59,25,75.1,648.72,0,2.2
2011-03-18T18:59:59Z,2011-03-18,18:59:59,23.5,83.1,38.88,0,2.5
2011-03-18T19:59:59Z,2011-03-18,19:59:59,22.8,84.9,0,0,1.8
2011-03-18T20:59:59Z,2011-03-18,20:59:59,22.4,84.8,0,0,1.2
2011-03-18T21:59:59Z,2011-03-18,21:59:59,20.3,88.9,0.36,0,0.6
2011-03-18T22:59:59Z,2011-03-18,22:59:59,19.2,91.8,-0.36,0,0.4
2011-03-18T23:59:59Z,2011-03-18,23:59:59,18.3,92.8,0,0,0.4
2011-03-19T00:59:59Z,2011-03-19,00:59:59,18.1,93,0,0,0.5
2011-03-19T01:59:59Z,2011-03-19,01:59:59,18.9,87.6,0.36,0,0.5
2011-03-19T02:59:59Z,2011-03-19,02:59:59,18.8,84.9,0,0,0.9
2011-03-19T03:59:59Z,2011-03-19,03:59:59,18.3,86.1,0,0,1.3
2011-03-19T04:59:59Z,2011-03-19,04:59:59,18.3,87,0.36,0,1.2
2011-03-19T05:59:59Z,2011-03-19,05:59:59,17.6,88.9,0.36,0,0.8
2011-03-19T06:59:59Z,2011-03-19,06:59:59,18.2,87.7,86.4,0,1.2
2011-03-19T07:59:59Z,2011-03-19,07:59:59,21,76.6,738,0,1.4
2011-03-19T08:59:59Z,2011-03-19,08:59:59,23.7,68.8,1501.92,0,1.6
2011-03-19T09:59:59Z,2011-03-19,09:59:59,25.5,61.6,2213.28,0,1
2011-03-19T10:59:59Z,2011-03-19,10:59:59,27,54,2777.04,0,2.3
2011-03-19T11:59:59Z,2011-03-19,11:59:59,27.5,51.8,3094.56,0,3.1
2011-03-19T12:59:59Z,2011-03-19,12:59:59,25.9,52.6,3247.56,0,3.6
2011-03-19T13:59:59Z,2011-03-19,13:59:59,26.3,47.5,3128.4,0,3.7
2011-03-19T14:59:59Z,2011-03-19,14:59:59,26.2,43.8,2775.24,0,4.1
2011-03-19T15:59:59Z,2011-03-19,15:59:59,24.4,55.2,2219.04,0,3.8
2011-03-19T16:59:59Z,2011-03-19,16:59:59,24.3,59.5,1440,0,3.9
2011-03-19T17:59:59Z,2011-03-19,17:59:59,22.5,65.6,648,0,3.8
2011-03-19T18:59:59Z,2011-03-19,18:59:59,21.6,68.8,36.72,0,2
2011-03-19T19:59:59Z,2011-03-19,19:59:59,21.5,72.2,0,0,1.9
2011-03-19T20:59:59Z,2011-03-19,20:59:59,21.4,70.9,0,0,1.8
2011-03-19T21:59:59Z,2011-03-19,21:59:59,20.8,68.5,0,0,1.7
2011-03-19T22:59:59Z,2011-03-19,22:59:59,19.8,69.3,0,0,1.6
2011-03-19T23:59:59Z,2011-03-19,23:59:59,18.9,71.6,0,0,1.9
2011-03-20T00:59:59Z,2011-03-20,00:59:59,18.2,72.9,0,0,1.8
2011-03-20T01:59:59Z,2011-03-20,01:59:59,17.6,74.3,0,0,1.4
2011-03-20T02:59:59Z,2011-03-20,02:59:59,16.5,78,0,0,1.1
2011-03-20T03:59:59Z,2011-03-20,03:59:59,16.2,78.6,0,0,0.9
2011-03-20T04:59:59Z,2011-03-20,04:59:59,17.2,74.3,0,0,0.8
2011-03-20T05:59:59Z,2011-03-20,05:59:59,17,74.7,0,0,1
2011-03-20T06:59:59Z,2011-03-20,06:59:59,17.4,73.1,59.76,0,1.2
2011-03-20T07:59:59Z,2011-03-20,07:59:59,19.1,65.5,524.52,0,1
2011-03-20T08:59:59Z,2011-03-20,08:59:59,21,52.6,1420.2,0,1.4
2011-03-20T09:59:59Z,2011-03-20,09:59:59,23.3,45.9,2189.88,0,2.3
2011-03-20T10:59:59Z,2011-03-20,10:59:59,25.3,40.4,2779.56,0,2.1
2011-03-20T11:59:59Z,2011-03-20,11:59:59,26.5,38.7,3076.2,0,2.1
2011-03-20T12:59:59Z,2011-03-20,12:59:59,27.8,35.9,3117.6,0,2
2011-03-20T13:59:59Z,2011-03-20,13:59:59,26.2,42.1,3107.52,0,2.8
2011-03-20T14:59:59Z,2011-03-20,14:59:59,25.6,43.1,2721.96,0,4.4
2011-03-20T15:59:59Z,2011-03-20,15:59:59,24.5,48.9,2156.4,0,4.6
2011-03-20T16:59:59Z,2011-03-20,16:59:59,24.5,50.5,1428.48,0,4
2011-03-20T17:59:59Z,2011-03-20,17:59:59,23.1,56.5,615.24,0,3.9
2011-03-20T18:59:59Z,2011-03-20,18:59:59,22.5,57.5,32.76,0,2.9
2011-03-20T19:59:59Z,2011-03-20,19:59:59,21.1,61,0,0,1.9
2011-03-20T20:59:59Z,2011-03-20,20:59:59,20.6,52.6,0,0,0.6
2011-03-20T21:59:59Z,2011-03-20,21:59:59,22.4,41.8,-0.36,0,1.6
2011-03-20T22:59:59Z,2011-03-20,22:59:59,21.2,52.4,0,0,3.3
2011-03-20T23:59:59Z,2011-03-20,23:59:59,19.8,59.6,0,0,3.5
2011-03-21T00:59:59Z,2011-03-21,00:59:59,19,61.9,-0.36,0,3.7
2011-03-21T01:59:59Z,2011-03-21,01:59:59,18.3,63.4,0,0,3.5
2011-03-21T02:59:59Z,2011-03-21,02:59:59,17.6,67.4,-0.36,0,3.1
2011-03-21T03:59:59Z,2011-03-21,03:59:59,17.5,68.1,0,0,2.6
2011-03-21T04:59:59Z,2011-03-21,04:59:59,17.1,70.7,0,0,2.9
2011-03-21T05:59:59Z,2011-03-21,05:59:59,17.1,71.5,0,0,2.8
2011-03-21T06:59:59Z,2011-03-21,06:59:59,17.3,68.8,67.32,0,2.7
2011-03-21T07:59:59Z,2011-03-21,07:59:59,19.3,61.8,725.4,0,3.1
2011-03-21T08:59:59Z,2011-03-21,08:59:59,22.5,51.4,1483.56,0,3.4
2011-03-21T09:59:59Z,2011-03-21,09:59:59,23.8,47.4,2161.08,0,3.4
2011-03-21T10:59:59Z,2011-03-21,10:59:59,26.6,40.7,2698.2,0,3.3
2011-03-21T11:59:59Z,2011-03-21,11:59:59,29.1,36.7,2981.16,0,2.9
2011-03-21T12:59:59Z,2011-03-21,12:59:59,29.8,36.3,3128.4,0,2.3
2011-03-21T13:59:59Z,2011-03-21,13:59:59,31.9,33.3,3034.44,0,2
2011-03-21T14:59:59Z,2011-03-21,14:59:59,31.5,33.5,2602.8,0,2
2011-03-21T15:59:59Z,2011-03-21,15:59:59,31.7,33.2,2091.6,0,1.7
2011-03-21T16:59:59Z,2011-03-21,16:59:59,29.2,42.8,1365.84,0,2.1
2011-03-21T17:59:59Z,2011-03-21,17:59:59,26.9,56.8,570.96,0,2.4
2011-03-21T18:59:59Z,2011-03-21,18:59:59,25.2,65.2,31.68,0,1
2011-03-21T19:59:59Z,2011-03-21,19:59:59,24.2,67.1,0,0,0.4
2011-03-21T20:59:59Z,2011-03-21,20:59:59,25.1,52.2,0,0,0.5
2011-03-21T21:59:59Z,2011-03-21,21:59:59,26.8,40.4,0,0,1.2
2011-03-21T22:59:59Z,2011-03-21,22:59:59,25.6,46.5,0,0,2.5
2011-03-21T23:59:59Z,2011-03-21,23:59:59,24.1,57.6,0,0,1.8
2011-03-22T00:59:59Z,2011-03-22,00:59:59,22.9,63,0,0,0.8
2011-03-22T01:59:59Z,2011-03-22,01:59:59,20.7,69,0,0,0.5
2011-03-22T02:59:59Z,2011-03-22,02:59:59,22.6,64.6,0,0,0.5
2011-03-22T03:59:59Z,2011-03-22,03:59:59,22.4,66.6,0.36,0,0.8
2011-03-22T04:59:59Z,2011-03-22,04:59:59,21.8,67.8,0,0,1
2011-03-22T05:59:59Z,2011-03-22,05:59:59,21.5,69.4,0,0,0.8
2011-03-22T06:59:59Z,2011-03-22,06:59:59,21.3,71.5,43.92,0,0.6
2011-03-22T07:59:59Z,2011-03-22,07:59:59,25.1,59.6,555.84,0,0.5
2011-03-22T08:59:59Z,2011-03-22,08:59:59,27.7,47.2,1385.64,0,1.8
2011-03-22T09:59:59Z,2011-03-22,09:59:59,29.3,41.8,2086.56,0,3
2011-03-22T10:59:59Z,2011-03-22,10:59:59,31.4,35.3,2661.12,0,2.7
2011-03-22T11:59:59Z,2011-03-22,11:59:59,30.9,40.7,2971.44,0,2.4
2011-03-22T12:59:59Z,2011-03-22,12:59:59,29.3,46.4,2340.72,0,2.3
2011-03-22T13:59:59Z,2011-03-22,13:59:59,28.6,51.3,2530.44,0,2.6
2011-03-22T14:59:59Z,2011-03-22,14:59:59,29.1,48.2,2319.84,0,2.6
2011-03-22T15:59:59Z,2011-03-22,15:59:59,28.2,56.7,2257.92,0,2.5
2011-03-22T16:59:59Z,2011-03-22,16:59:59,26.1,73.7,1383.48,0,3
2011-03-22T17:59:59Z,2011-03-22,17:59:59,25.5,70.3,526.32,0,1.7
2011-03-22T18:59:59Z,2011-03-22,18:59:59,24.2,78.3,38.52,0,1
2011-03-22T19:59:59Z,2011-03-22,19:59:59,23,83.8,0,0,0.6
2011-03-22T20:59:59Z,2011-03-22,20:59:59,21.6,86.8,0.36,0,0.5
2011-03-22T21:59:59Z,2011-03-22,21:59:59,20.7,89.3,0,0,0.5
2011-03-22T22:59:59Z,2011-03-22,22:59:59,20.1,90.3,0.36,0,0.5
2011-03-22T23:59:59Z,2011-03-22,23:59:59,21.3,91.5,0,0,0.6
2011-03-23T00:59:59Z,2011-03-23,00:59:59,20.2,93.1,0,0,0.5
2011-03-23T01:59:59Z,2011-03-23,01:59:59,19.3,94,0,0,0.5
2011-03-23T02:59:59Z,2011-03-23,02:59:59,18.4,94.6,0,0,0.5
2011-03-23T03:59:59Z,2011-03-23,03:59:59,20.6,94.6,0,0,0.9
2011-03-23T04:59:59Z,2011-03-23,04:59:59,19.3,94.8,0.36,0,0.8
2011-03-23T05:59:59Z,2011-03-23,05:59:59,18.4,94.8,0,0,0.7
2011-03-23T06:59:59Z,2011-03-23,06:59:59,18.4,95.2,55.8,0,0.6
2011-03-23T07:59:59Z,2011-03-23,07:59:59,19.4,90.1,560.16,0,1
2011-03-23T08:59:59Z,2011-03-23,08:59:59,23.4,73.4,1352.88,0,1.1
2011-03-23T09:59:59Z,2011-03-23,09:59:59,26.6,60.9,2104.92,0,0.9
2011-03-23T10:59:59Z,2011-03-23,10:59:59,28.6,47.7,2655,0,0.8
2011-03-23T11:59:59Z,2011-03-23,11:59:59,29.4,48.4,3000.96,0,1.7
2011-03-23T12:59:59Z,2011-03-23,12:59:59,28.6,53.5,3125.52,0,2.7
2011-03-23T13:59:59Z,2011-03-23,13:59:59,27.6,57.4,2988.36,0,3.3
2011-03-23T14:59:59Z,2011-03-23,14:59:59,28.8,54.5,2629.8,0,3.3
2011-03-23T15:59:59Z,2011-03-23,15:59:59,28.9,52.2,2064.24,0,3.1
2011-03-23T16:59:59Z,2011-03-23,16:59:59,27.6,56.3,1351.44,0,2.9
2011-03-23T17:59:59Z,2011-03-23,17:59:59,26,64.1,492.12,0,2.1
2011-03-23T18:59:59Z,2011-03-23,18:59:59,24.4,68.2,26.28,0,1
2011-03-23T19:59:59Z,2011-03-23,19:59:59,23.3,71.8,0,0,0.8
2011-03-23T20:59:59Z,2011-03-23,20:59:59,22.3,75.7,0.36,0,0.8
2011-03-23T21:59:59Z,2011-03-23,21:59:59,21,78,0,0,0.5
2011-03-23T22:59:59Z,2011-03-23,22:59:59,21.6,72.7,0.36,0,0.8
2011-03-23T23:59:59Z,2011-03-23,23:59:59,23.6,54.5,0,0,0.9
2011-03-24T00:59:59Z,2011-03-24,00:59:59,23.9,56.3,0.36,0,1.6
2011-03-24T01:59:59Z,2011-03-24,01:59:59,23.1,62.3,0,0,1.7
2011-03-24T02:59:59Z,2011-03-24,02:59:59,22.2,67.5,0.36,0,1.5
2011-03-24T03:59:59Z,2011-03-24,03:59:59,21.4,70,-0.36,0,1.8
2011-03-24T04:59:59Z,2011-03-24,04:59:59,20.8,70.6,-0.36,0,1.9
2011-03-24T05:59:59Z,2011-03-24,05:59:59,20.6,72.4,0.36,0,2.1
2011-03-24T06:59:59Z,2011-03-24,06:59:59,20.7,74.3,57.6,0,2
2011-03-24T07:59:59Z,2011-03-24,07:59:59,22.7,66.5,643.68,0,2.1
2011-03-24T08:59:59Z,2011-03-24,08:59:59,25,55.9,1405.44,0,2.4
2011-03-24T09:59:59Z,2011-03-24,09:59:59,27.4,47.2,2103.48,0,2.4
2011-03-24T10:59:59Z,2011-03-24,10:59:59,31.3,37.2,2622.96,0,1.6
2011-03-24T11:59:59Z,2011-03-24,11:59:59,32.6,33.7,2900.16,0,1.6
2011-03-24T12:59:59Z,2011-03-24,12:59:59,33.7,34.1,3081.24,0,1.7
2011-03-24T13:59:59Z,2011-03-24,13:59:59,33.8,35.7,2936.16,0,2.4
2011-03-24T14:59:59Z,2011-03-24,14:59:59,32.4,43.2,2589.84,0,2.5
2011-03-24T15:59:59Z,2011-03-24,15:59:59,32.4,38.5,2036.16,0,2.9
2011-03-24T16:59:59Z,2011-03-24,16:59:59,31.5,38.4,1320.12,0,2.6
2011-03-24T17:59:59Z,2011-03-24,17:59:59,29,45,485.64,0,2.4
2011-03-24T18:59:59Z,2011-03-24,18:59:59,27.8,49.2,30.24,0,1.6
2011-03-24T19:59:59Z,2011-03-24,19:59:59,26.6,54.6,0,0,1.3
2011-03-24T20:59:59Z,2011-03-24,20:59:59,26.5,50.2,0,0,1.4
2011-03-24T21:59:59Z,2011-03-24,21:59:59,25.8,53.2,0,0,1.5
2011-03-24T22:59:59Z,2011-03-24,22:59:59,24.6,56.8,0,0,1
2011-03-24T23:59:59Z,2011-03-24,23:59:59,23.5,58.3,0,0,0.5
2011-03-25T00:59:59Z,2011-03-25,00:59:59,24.5,47.8,0,0,1
2011-03-25T01:59:59Z,2011-03-25,01:59:59,24.7,42.9,0,0,1.8
2011-03-25T02:59:59Z,2011-03-25,02:59:59,23.7,48.1,0.36,0,2.2
2011-03-25T03:59:59Z,2011-03-25,03:59:59,22.7,55.3,0.36,0,1.9
2011-03-25T04:59:59Z,2011-03-25,04:59:59,22.2,60.1,0.36,0,2.3
2011-03-25T05:59:59Z,2011-03-25,05:59:59,20.9,65.4,0,0,1
2011-03-25T06:59:59Z,2011-03-25,06:59:59,20.6,67.5,56.16,0,0.5
2011-03-25T07:59:59Z,2011-03-25,07:59:59,24.1,55.6,644.04,0,1.3
2011-03-25T08:59:59Z,2011-03-25,08:59:59,26.6,46.4,1410.12,0,2.4
2011-03-25T09:59:59Z,2011-03-25,09:59:59,29.4,37.3,2114.64,0,2.5
2011-03-25T10:59:59Z,2011-03-25,10:59:59,32.9,29.3,2657.52,0,2.3
2011-03-25T11:59:59Z,2011-03-25,11:59:59,33.6,30.8,2984.4,0,1.9
2011-03-25T12:59:59Z,2011-03-25,12:59:59,31.8,34.3,3082.68,0,2.8
2011-03-25T13:59:59Z,2011-03-25,13:59:59,32.7,32.8,2940.84,0,3.4
2011-03-25T14:59:59Z,2011-03-25,14:59:59,33.5,33.9,2569.32,0,3.1
2011-03-25T15:59:59Z,2011-03-25,15:59:59,32.2,31.5,1994.4,0,3
2011-03-25T16:59:59Z,2011-03-25,16:59:59,31.3,34.1,1290.24,0,3.2
2011-03-25T17:59:59Z,2011-03-25,17:59:59,29.2,39.6,448.92,0,2.6
2011-03-25T18:59:59Z,2011-03-25,18:59:59,27,49.7,25.56,0,2.1
2011-03-25T19:59:59Z,2011-03-25,19:59:59,27.2,42.3,0,0,1.8
2011-03-25T20:59:59Z,2011-03-25,20:59:59,26.6,40.6,0,0,2
2011-03-25T21:59:59Z,2011-03-25,21:59:59,25.3,45.3,0,0,1.3
2011-03-25T22:59:59Z,2011-03-25,22:59:59,23.5,49,0,0,0.5
2011-03-25T23:59:59Z,2011-03-25,23:59:59,23.5,42,0,0,0.5
2011-03-26T00:59:59Z,2011-03-26,00:59:59,22,41.3,0,0,0.5
2011-03-26T01:59:59Z,2011-03-26,01:59:59,23.8,35.1,-0.36,0,0.8
2011-03-26T02:59:59Z,2011-03-26,02:59:59,24.1,40,0,0,1.5
2011-03-26T03:59:59Z,2011-03-26,03:59:59,24.2,45,0,0,2.4
2011-03-26T04:59:59Z,2011-03-26,04:59:59,23,49,0,0,2.2
2011-03-26T05:59:59Z,2011-03-26,05:59:59,21.7,54.1,0,0,1.6
2011-03-26T06:59:59Z,2011-03-26,06:59:59,21.9,57.9,79.92,0,1
2011-03-26T07:59:59Z,2011-03-26,07:59:59,25.1,46.4,704.16,0,2.1
2011-03-26T08:59:59Z,2011-03-26,08:59:59,29.3,32.7,1469.88,0,1.5
2011-03-26T09:59:59Z,2011-03-26,09:59:59,31.9,26.8,2167.2,0,1.5
2011-03-26T10:59:59Z,2011-03-26,10:59:59,33.3,24.4,2701.8,0,1.5
2011-03-26T11:59:59Z,2011-03-26,11:59:59,34.9,21.7,3021.12,0,1.6
2011-03-26T12:59:59Z,2011-03-26,12:59:59,34.2,23.2,3108.24,0,2.1
2011-03-26T13:59:59Z,2011-03-26,13:59:59,32.4,27.3,2949.84,0,2.7
2011-03-26T14:59:59Z,2011-03-26,14:59:59,31.4,27.3,2552.4,0,3.3
2011-03-26T15:59:59Z,2011-03-26,15:59:59,31.5,27,1978.92,0,3.4
2011-03-26T16:59:59Z,2011-03-26,16:59:59,30.6,29.5,1250.64,0,3.5
2011-03-26T17:59:59Z,2011-03-26,17:59:59,28.2,35.5,347.04,0,2.4
2011-03-26T18:59:59Z,2011-03-26,18:59:59,26.1,41.8,16.92,0,1.6
2011-03-26T19:59:59Z,2011-03-26,19:59:59,24.7,45.5,0,0,0.9
2011-03-26T20:59:59Z,2011-03-26,20:59:59,22.6,52.5,0.36,0,0.6
2011-03-26T21:59:59Z,2011-03-26,21:59:59,21.7,54.7,0,0,0.5
2011-03-26T22:59:59Z,2011-03-26,22:59:59,19.7,62.1,-0.36,0,0.4
2011-03-26T23:59:59Z,2011-03-26,23:59:59,18.7,64,0,0,0.4
2011-03-27T00:59:59Z,2011-03-27,00:59:59,17.3,68.5,0,0,0.4
2011-03-27T01:59:59Z,2011-03-27,01:59:59,17.4,66.9,0,0,0.4
2011-03-27T02:59:59Z,2011-03-27,02:59:59,16,71.9,0,0,0.4
2011-03-27T03:59:59Z,2011-03-27,03:59:59,16.2,69.3,0,0,0.4
2011-03-27T04:59:59Z,2011-03-27,04:59:59,18.5,57.5,-0.36,0,0.5
2011-03-27T05:59:59Z,2011-03-27,05:59:59,16.1,65.1,0,0,0.5
2011-03-27T06:59:59Z,2011-03-27,06:59:59,19.4,48.5,82.8,0,0.6
2011-03-27T07:59:59Z,2011-03-27,07:59:59,23.7,35.9,733.32,0,1.2
2011-03-27T08:59:59Z,2011-03-27,08:59:59,28.3,25.3,1500.84,0,1.4
2011-03-27T09:59:59Z,2011-03-27,09:59:59,31.4,23.1,2196,0,1.6
2011-03-27T10:59:59Z,2011-03-27,10:59:59,33.3,19.9,2734.2,0,1.8
2011-03-27T11:59:59Z,2011-03-27,11:59:59,32.4,22.6,3051,0,1.8
2011-03-27T12:59:59Z,2011-03-27,12:59:59,32.2,21.1,3146.4,0,2.5
2011-03-27T13:59:59Z,2011-03-27,13:59:59,31.7,24.2,2976.12,0,3.2
2011-03-27T14:59:59Z,2011-03-27,14:59:59,28.8,32.6,2579.76,0,3.5
2011-03-27T15:59:59Z,2011-03-27,15:59:59,28.8,36,1987.2,0,3.6
2011-03-27T16:59:59Z,2011-03-27,16:59:59,27.8,44.4,1253.88,0,2.9
2011-03-27T17:59:59Z,2011-03-27,17:59:59,26.5,46.8,313.92,0,2.2
2011-03-27T18:59:59Z,2011-03-27,18:59:59,24.1,69.1,14.76,0,1.2
2011-03-27T19:59:59Z,2011-03-27,19:59:59,23.2,75.8,0,0,0.9
2011-03-27T20:59:59Z,2011-03-27,20:59:59,21,80.2,-0.36,0,0.7
2011-03-27T21:59:59Z,2011-03-27,21:59:59,19,85.8,0,0,0.4
2011-03-27T22:59:59Z,2011-03-27,22:59:59,17.8,87,0,0,0.4
2011-03-27T23:59:59Z,2011-03-27,23:59:59,16.8,88.2,0,0,0.4
2011-03-28T00:59:59Z,2011-03-28,00:59:59,16.2,90,0,0,0.4
2011-03-28T01:59:59Z,2011-03-28,01:59:59,15.6,90,0,0,0.4
2011-03-28T02:59:59Z,2011-03-28,02:59:59,14.5,92,0.36,0,0.4
2011-03-28T03:59:59Z,2011-03-28,03:59:59,13.6,93.4,0,0,0.4
2011-03-28T04:59:59Z,2011-03-28,04:59:59,13.3,93.4,0,0,0.5
2011-03-28T05:59:59Z,2011-03-28,05:59:59,12.9,92.5,0,0,0.5
2011-03-28T06:59:59Z,2011-03-28,06:59:59,13.1,92.7,89.64,0,0.4
2011-03-28T07:59:59Z,2011-03-28,07:59:59,20.1,66.3,720.36,0,0.5
2011-03-28T08:59:59Z,2011-03-28,08:59:59,26.3,34.6,1455.12,0,0.5
2011-03-28T09:59:59Z,2011-03-28,09:59:59,28.9,26,2153.16,0,0.4
2011-03-28T10:59:59Z,2011-03-28,10:59:59,30.8,26.7,2714.04,0,0.5
2011-03-28T11:59:59Z,2011-03-28,11:59:59,29.4,35.7,2376,0,1.8
2011-03-28T12:59:59Z,2011-03-28,12:59:59,30.3,27.8,2175.84,0,2.4
2011-03-28T13:59:59Z,2011-03-28,13:59:59,29.3,32.4,2845.44,0,3.3
